period,ratio,1
2017-04-05,100.0,221
2017-04-06,90.38756,191
2017-04-07,48.976209999999995,108
2017-04-08,50.94785,111
2017-04-09,65.22291,155
2017-04-10,37.03591,52
2017-04-11,30.57147,38
2017-04-12,22.50956,28
2017-04-13,14.88809,16
2017-04-14,16.12796,15
2017-04-15,19.506529999999998,14
2017-04-16,14.627139999999999,19
2017-04-17,8.357380000000001,22
2017-04-18,7.0319,6
2017-04-19,24.02833,12
2017-04-20,63.32583,51
2017-04-21,53.910830000000004,40
2017-04-22,49.592,41
2017-04-23,40.78313,39
2017-04-24,25.05005,31
2017-04-25,17.757179999999998,15
2017-04-26,15.850439999999999,8
2017-04-27,14.843910000000001,8
2017-04-28,13.9713,4
2017-04-29,15.51631,13
2017-04-30,15.86563,9
2017-05-01,13.554329999999998,10
2017-05-02,10.84816,7
2017-05-03,14.38137,6
2017-05-04,11.45705,7
2017-05-05,13.795960000000001,9
