period,ratio,1
2017-09-27,77.7379,14
2017-09-28,74.77379,10
2017-09-29,83.83775,7
2017-09-30,90.0624,14
2017-10-01,100.0,18
2017-10-02,90.07799999999999,19
2017-10-03,67.86270999999999,18
2017-10-04,67.12948,20
2017-10-05,70.76443,14
2017-10-06,82.5897,11
2017-10-07,70.0312,20
2017-10-08,72.35569,24
2017-10-09,70.2184,28
2017-10-10,53.77535,14
2017-10-11,43.08892,14
2017-10-12,30.62402,10
2017-10-13,29.095159999999996,10
2017-10-14,30.546020000000002,30
2017-10-15,30.51482,8
2017-10-16,23.51014,7
2017-10-17,50.90483,14
2017-10-18,49.87519,6
2017-10-19,26.833070000000003,8
2017-10-20,27.425890000000003,7
2017-10-21,25.66302,9
2017-10-22,37.03588,8
2017-10-23,22.85491,11
2017-10-24,20.26521,5
2017-10-25,19.07956,6
2017-10-26,15.78783,3
2017-10-27,16.81747,8
