period,ratio,1
2017-02-08,100.0,225.0
2017-02-09,24.312079999999998,220.0
2017-02-10,23.64956,193.0
2017-02-11,27.4972,275.0
2017-02-12,31.0595,334.0
2017-02-13,17.25693,134.0
2017-02-14,14.3049,91.0
2017-02-15,14.062629999999999,60.0
2017-02-16,8.57019,44.0
2017-02-17,8.10058,30.0
2017-02-18,9.65812,58.0
2017-02-19,9.086310000000001,44.0
2017-02-20,4.75528,22.0
2017-02-21,4.28509,21.0
2017-02-22,6.94663,17.0
2017-02-23,2.9520299999999997,11.0
2017-02-24,2.59207,8.0
2017-02-25,2.8383599999999998,10.0
2017-02-26,2.67761,6.0
2017-02-27,1.09481,6.0
2017-02-28,0.82842,8.0
2017-03-01,1.06725,5.0
2017-03-02,0.65218,6.0
2017-03-03,0.64471,2.0
2017-03-04,0.85311,5.0
2017-03-05,0.76125,3.0
2017-03-06,0.54769,
2017-03-07,0.5149600000000001,2.0
2017-03-08,0.5350600000000001,5.0
