period,ratio,1
2017-06-08,33.28322,49.0
2017-06-09,31.917109999999997,23.0
2017-06-10,30.466040000000003,10.0
2017-06-11,26.544209999999996,12.0
2017-06-12,29.00843,14.0
2017-06-13,15.883389999999999,9.0
2017-06-14,100.0,5.0
2017-06-15,10.9811,5.0
2017-06-16,11.56284,4.0
2017-06-17,10.26864,5.0
2017-06-18,8.59533,3.0
2017-06-19,9.68037,2.0
2017-06-20,8.73259,3.0
2017-06-21,7.549510000000001,5.0
2017-06-22,6.19648,4.0
2017-06-23,5.39904,5.0
2017-06-24,6.39911,1.0
2017-06-25,5.86966,6.0
2017-06-26,4.84999,5.0
2017-06-27,4.40551,3.0
2017-06-28,3.8891400000000003,4.0
2017-06-29,3.96104,2.0
2017-06-30,3.595,1.0
2017-07-01,4.33361,4.0
2017-07-02,4.53624,3.0
2017-07-03,3.28779,1.0
2017-07-04,2.88254,1.0
2017-07-05,2.97405,1.0
2017-07-06,3.2551099999999997,
2017-07-07,2.5884,2.0
2017-07-08,2.8433200000000003,
