period,ratio,1
2017-09-27,77.47104,20
2017-09-28,72.49034,17
2017-09-29,77.43243000000001,13
2017-09-30,95.7722,16
2017-10-01,100.0,30
2017-10-02,94.22779,18
2017-10-03,60.03861,7
2017-10-04,52.41312,6
2017-10-05,54.44015,9
2017-10-06,59.555980000000005,10
2017-10-07,55.23166,15
2017-10-08,54.44015,16
2017-10-09,67.16216,35
2017-10-10,44.6525,19
2017-10-11,50.50193,13
2017-10-12,36.35135,10
2017-10-13,39.015440000000005,13
2017-10-14,37.52895,18
2017-10-15,36.33204,26
2017-10-16,32.12355,12
2017-10-17,29.2471,11
2017-10-18,31.525090000000002,10
2017-10-19,28.03088,16
2017-10-20,32.297290000000004,10
2017-10-21,29.82625,17
2017-10-22,25.81081,18
2017-10-23,22.14285,13
2017-10-24,29.13127,7
2017-10-25,23.45559,14
2017-10-26,20.48262,5
2017-10-27,20.63706,9
