period,ratio,1
2018-02-14,83.65219,141
2018-02-15,100.0,21
2018-02-16,84.31664,33
2018-02-17,62.84797,40
2018-02-18,39.44323,26
2018-02-19,38.92771,22
2018-02-20,32.4894,32
2018-02-21,46.27105,20
2018-02-22,74.07491999999999,19
2018-02-23,46.064840000000004,13
2018-02-24,34.688959999999994,15
2018-02-25,33.57772,15
2018-02-26,25.54702,14
2018-02-27,31.52709,12
2018-02-28,57.07411999999999,7
2018-03-01,19.727339999999998,12
2018-03-02,17.61942,4
2018-03-03,17.37885,2
2018-03-04,16.51964,3
2018-03-05,1.8444200000000002,3
2018-03-06,0.12600999999999998,1
2018-03-07,0.06873,3
2018-03-08,0.13747,2
2018-03-09,0.06873,4
2018-03-12,0.1031,2
2018-03-13,0.05728,1
