period,ratio,1
2017-09-21,100.0,485
2017-09-22,38.61974,410
2017-09-23,43.42318,600
2017-09-24,69.14086,913
2017-09-25,24.1574,479
2017-09-26,20.40955,383
2017-09-27,22.32659,441
2017-09-28,16.63656,360
2017-09-29,16.70289,311
2017-09-30,21.928060000000002,458
2017-10-01,25.101029999999998,603
2017-10-02,22.9649,573
2017-10-03,19.20932,406
2017-10-04,27.352209999999996,424
2017-10-05,23.360139999999998,431
2017-10-06,24.85932,461
2017-10-07,18.277279999999998,382
2017-10-08,14.7317,428
2017-10-09,12.74639,454
2017-10-10,6.4368099999999995,201
2017-10-11,6.19027,134
2017-10-12,5.2785400000000005,139
2017-10-13,6.17422,121
2017-10-14,6.0377,169
2017-10-15,5.41796,155
2017-10-16,3.83621,103
2017-10-17,13.2563,86
2017-10-18,3.68635,78
2017-10-19,4.59305,75
2017-10-20,2.89335,67
2017-10-21,3.19307,89
