period,ratio,1
2017-07-06,100.0,4.0
2017-07-07,63.41463,8.0
2017-07-08,52.90224,6.0
2017-07-09,37.98449,7.0
2017-07-10,30.074990000000003,4.0
2017-07-11,25.94063,8.0
2017-07-12,18.11936,5.0
2017-07-13,11.6279,1.0
2017-07-14,12.1384,3.0
2017-07-15,15.132029999999999,
2017-07-16,14.445070000000001,
2017-07-17,10.21617,1.0
2017-07-18,8.86115,
2017-07-19,8.26873,1.0
2017-07-20,7.20363,
2017-07-21,6.712039999999999,
2017-07-22,7.53765,
2017-07-23,8.1931,1.0
2017-07-24,6.970439999999999,
2017-07-25,5.7729800000000004,3.0
2017-07-26,5.42635,1.0
2017-07-27,5.43265,
2017-07-28,7.32967,1.0
2017-07-29,8.82334,
2017-07-30,10.644730000000001,
2017-07-31,9.2456,
2017-08-01,9.16997,1.0
2017-08-02,9.06283,1.0
2017-08-03,7.27925,1.0
2017-08-04,6.0187800000000005,
2017-08-05,6.21415,
2017-08-06,7.05237,
