period,ratio,1
2017-05-09,100.0,526
2017-05-10,38.86753,216
2017-05-11,32.30003,118
2017-05-12,31.9577,105
2017-05-13,42.53314,185
2017-05-14,38.95964,163
2017-05-15,23.23827,100
2017-05-16,16.903589999999998,78
2017-05-17,15.38846,47
2017-05-18,15.970139999999999,36
2017-05-19,20.36104,42
2017-05-20,25.52365,57
2017-05-21,26.22646,49
2017-05-22,15.3094,48
2017-05-23,13.177779999999998,38
2017-05-24,10.46157,36
2017-05-25,8.99286,18
2017-05-26,9.2293,20
2017-05-27,13.213320000000001,23
2017-05-28,14.299079999999998,24
2017-05-29,12.11233,19
2017-05-30,8.21825,19
2017-05-31,9.98723,21
2017-06-01,9.83637,25
2017-06-02,8.69476,16
2017-06-03,15.4842,26
2017-06-04,13.957460000000001,17
2017-06-05,8.03693,10
2017-06-06,9.85885,26
2017-06-07,6.01337,20
2017-06-08,4.74411,8
2017-06-09,4.57149,4
