period,ratio,1
2018-01-11,77.96128,335
2018-01-12,70.8401,488
2018-01-13,72.46895,181
2018-01-14,41.86011,183
2018-01-15,24.59305,94
2018-01-16,20.41528,71
2018-01-17,14.795060000000001,49
2018-01-18,10.20439,20
2018-01-19,8.74135,12
2018-01-20,9.41001,17
2018-01-21,7.5525,14
2018-01-22,5.7535099999999995,6
2018-01-23,4.3078199999999995,9
2018-01-24,4.1355,4
2018-01-25,7.658710000000001,11
2018-01-26,10.53384,11
2018-01-27,44.31259,40
2018-01-28,53.082119999999996,73
2018-01-29,27.97537,71
2018-01-30,19.57431,35
2018-01-31,15.45614,32
2018-02-01,13.366710000000001,20
2018-02-02,15.73357,13
2018-02-03,100.0,33
2018-02-04,35.4867,40
2018-02-05,18.40496,28
2018-02-06,14.099310000000001,26
2018-02-07,10.88822,13
2018-02-08,10.00606,14
2018-02-09,9.816410000000001,13
2018-02-10,32.46635,8
2018-02-11,17.36133,15
