period,ratio,1
2017-08-30,98.75766999999999,181
2017-08-31,64.36804000000001,142
2017-09-01,62.511559999999996,96
2017-09-02,81.77178,103
2017-09-03,65.07473,131
2017-09-04,36.61067,74
2017-09-05,38.35216,27
2017-09-06,17.59724,19
2017-09-07,14.75924,16
2017-09-08,13.76931,11
2017-09-09,15.774410000000001,13
2017-09-10,13.427179999999998,11
2017-09-11,9.64132,7
2017-09-12,7.8858,5
2017-09-13,7.08657,2
2017-09-14,6.598610000000001,3
2017-09-15,67.54536,30
2017-09-16,100.0,74
2017-09-17,79.77789,42
2017-09-18,45.13867,29
2017-09-19,35.70767,22
2017-09-20,27.547040000000003,24
2017-09-21,25.44098,17
2017-09-22,24.38374,21
2017-09-23,29.04175,14
2017-09-24,30.25323,13
2017-09-25,19.96971,15
2017-09-26,15.586520000000002,11
2017-09-27,14.840570000000001,9
2017-09-28,12.08671,5
2017-09-29,13.01494,2
2017-09-30,16.433429999999998,9
