period,ratio,1
2016-11-16,72.49462,105
2016-11-17,90.75268,122
2016-11-18,100.0,52
2016-11-19,90.60215,60
2016-11-20,49.09677,43
2016-11-21,53.09676999999999,25
2016-11-22,64.73118000000001,19
2016-11-23,60.53763000000001,17
2016-11-24,60.881719999999994,24
2016-11-25,53.483869999999996,22
2016-11-26,69.6129,19
2016-11-27,51.54838,26
2016-11-28,45.93548,9
2016-11-29,27.33333,6
2016-11-30,4.94623,16
2016-12-01,0.73118,16
2016-12-02,24.77419,11
2016-12-03,22.68817,14
2016-12-04,24.92473,9
2016-12-05,21.59139,11
2016-12-06,25.01075,3
2016-12-07,4.77419,4
2016-12-08,33.52688,4
2016-12-09,4.2580599999999995,4
2016-12-10,0.4086,8
2016-12-11,24.88172,7
2016-12-12,4.2580599999999995,3
2016-12-13,33.09677,3
2016-12-14,7.74193,3
2016-12-15,0.15053,3
2016-12-16,0.25806,6
