period,ratio,1
2017-01-18,43.42256,195
2017-01-19,45.22164,89
2017-01-20,32.71445,48
2017-01-21,22.6396,245
2017-01-22,21.77605,219
2017-01-23,84.7582,62
2017-01-24,44.27173,54
2017-01-25,98.58952,61
2017-01-26,46.93436,32
2017-01-27,55.13816,61
2017-01-28,65.616,48
2017-01-29,100.0,85
2017-01-30,75.69084000000001,117
2017-01-31,32.06678,33
2017-02-01,21.315479999999997,34
2017-02-02,29.27461,24
2017-02-03,23.50316,13
2017-02-04,27.51871,39
2017-02-05,26.899820000000002,38
2017-02-06,28.583759999999998,14
2017-02-07,25.74841,11
2017-02-08,33.76511,5
2017-02-09,29.41853,13
2017-02-10,21.732870000000002,9
2017-02-11,24.2084,29
2017-02-12,23.56073,13
2017-02-13,9.61427,5
2017-02-14,1.3529,7
2017-02-15,2.10132,4
2017-02-16,1.5544,1
2017-02-17,1.4104700000000001,9
2017-02-18,1.9142099999999997,6
