period,ratio,1
2017-06-28,100.0,3318
2017-06-29,77.17296,2601
2017-06-30,45.53906,987
2017-07-01,33.355470000000004,764
2017-07-02,23.67279,510
2017-07-03,18.4724,381
2017-07-04,10.512139999999999,233
2017-07-05,8.97817,198
2017-07-06,6.7804199999999994,123
2017-07-07,6.997089999999999,118
2017-07-08,6.9787,78
2017-07-09,5.21851,70
2017-07-10,5.6125300000000005,75
2017-07-11,4.52299,53
2017-07-12,2.8521099999999997,35
2017-07-13,2.5488,28
2017-07-14,2.694,17
2017-07-15,3.09743,22
2017-07-16,2.4422200000000003,18
2017-07-17,2.41273,14
2017-07-18,9.39817,94
2017-07-19,12.05286,217
2017-07-20,8.04521,147
2017-07-21,5.91247,93
2017-07-22,17.0099,98
2017-07-23,6.0272,88
2017-07-24,4.3752699999999995,61
2017-07-25,3.46688,58
2017-07-26,3.7624699999999995,50
2017-07-27,3.1594900000000004,53
2017-07-28,2.8323099999999997,38
