period,ratio,1
2017-01-11,100.0,692
2017-01-12,77.73652,579
2017-01-13,81.42520999999999,343
2017-01-14,97.76246,366
2017-01-15,77.49006,498
2017-01-16,40.24645,116
2017-01-17,32.25456,290
2017-01-18,17.760839999999998,101
2017-01-19,13.35387,35
2017-01-20,13.793270000000001,21
2017-01-21,14.80502,28
2017-01-22,12.96959,28
2017-01-23,11.93838,24
2017-01-24,7.8184,16
2017-01-25,6.798539999999999,14
2017-01-26,6.62829,13
2017-01-27,7.8865,18
2017-01-28,9.47061,6
2017-01-29,12.00486,6
2017-01-30,7.3871,11
2017-01-31,5.089580000000001,3
2017-02-01,4.07944,4
2017-02-02,3.7892099999999997,3
2017-02-03,3.8865,5
2017-02-04,5.55006,4
2017-02-05,5.40413,6
2017-02-06,4.11025,1
2017-02-07,3.31576,4
2017-02-08,3.5605900000000004,1
2017-02-09,3.3773800000000005,1
2017-02-10,3.8411,3
2017-02-11,4.55127,2
