period,ratio,1
2017-02-22,100.0,565
2017-02-23,26.11619,443
2017-02-24,23.17875,309
2017-02-25,29.355829999999997,306
2017-02-26,22.97501,336
2017-02-27,19.20305,171
2017-02-28,13.547789999999999,235
2017-03-01,11.71751,95
2017-03-02,6.63928,118
2017-03-03,5.48498,77
2017-03-04,6.21274,35
2017-03-05,7.06363,47
2017-03-06,3.54696,33
2017-03-07,2.87245,23
2017-03-08,2.4222099999999998,19
2017-03-09,3.03002,15
2017-03-10,3.47269,23
2017-03-11,4.70469,30
2017-03-12,13.669210000000001,52
2017-03-13,24.47524,158
2017-03-14,19.78741,124
2017-03-15,15.307220000000001,123
2017-03-16,11.03445,75
2017-03-17,9.56402,52
2017-03-18,14.76171,64
2017-03-19,13.487689999999999,65
2017-03-20,7.559069999999999,39
2017-03-21,5.7305,30
2017-03-22,5.3589199999999995,32
