period,ratio,1
2017-12-07,81.49696999999999,323
2017-12-08,40.66121,417
2017-12-09,100.0,341
2017-12-10,34.053490000000004,379
2017-12-11,21.234370000000002,134
2017-12-12,18.43441,74
2017-12-13,19.67109,86
2017-12-14,18.392139999999998,61
2017-12-15,16.45561,53
2017-12-16,19.66725,59
2017-12-17,15.96544,77
2017-12-18,9.51416,48
2017-12-19,8.655669999999999,43
2017-12-20,9.32204,42
2017-12-21,6.79708,31
2017-12-22,8.12818,35
2017-12-23,9.57893,28
2017-12-24,10.39405,34
2017-12-25,6.8228800000000005,17
2017-12-26,5.07407,14
2017-12-27,4.26498,13
2017-12-28,3.03818,12
2017-12-29,3.03269,12
2017-12-30,3.48115,7
2017-12-31,3.12436,15
2018-01-01,2.6857900000000003,11
2018-01-02,1.67415,5
2018-01-03,1.48478,7
2018-01-04,1.3618299999999999,5
2018-01-05,1.39147,6
2018-01-06,1.74222,10
2018-01-07,2.2505,5
