period,ratio,1
2017-06-15,33.80131,21.0
2017-06-16,58.37055,10.0
2017-06-17,100.0,4.0
2017-06-18,86.93894,4.0
2017-06-19,37.35375,3.0
2017-06-20,38.077,4.0
2017-06-21,56.264619999999994,6.0
2017-06-22,30.312690000000003,3.0
2017-06-23,49.415009999999995,3.0
2017-06-24,90.83173000000001,10.0
2017-06-25,83.57796,8.0
2017-06-26,43.969359999999995,7.0
2017-06-27,35.14145,3.0
2017-06-28,41.60816,2.0
2017-06-29,58.34928000000001,1.0
2017-06-30,39.09806,3.0
2017-07-01,53.39289,11.0
2017-07-02,57.83875,5.0
2017-07-03,12.6356,
2017-07-04,6.2114400000000005,3.0
2017-07-05,22.59093,2.0
2017-07-06,24.50542,
2017-07-07,37.50265,3.0
2017-07-08,68.34716,7.0
2017-07-09,52.66964,3.0
2017-07-10,20.69772,3.0
2017-07-11,20.463729999999998,2.0
2017-07-12,20.01701,2.0
2017-07-13,16.932560000000002,1.0
2017-07-14,23.71835,2.0
2017-07-15,31.312479999999997,2.0
