period,ratio,1
2018-02-08,18.26641,510
2018-02-09,47.90756,1007
2018-02-10,73.88859000000001,827
2018-02-11,67.51026,855
2018-02-12,49.564890000000005,665
2018-02-13,53.932269999999995,428
2018-02-14,80.31582,237
2018-02-15,65.87249,203
2018-02-16,74.9397,261
2018-02-17,100.0,347
2018-02-18,59.91786,341
2018-02-19,34.45994,214
2018-02-20,22.27853,122
2018-02-21,22.11068,116
2018-02-22,32.39195,114
2018-02-23,26.40962,139
2018-02-24,25.43347,93
2018-02-25,21.406679999999998,122
2018-02-26,16.95456,86
2018-02-27,16.19027,108
2018-02-28,30.033890000000003,141
2018-03-01,9.8706,72
2018-03-02,7.4245399999999995,40
2018-03-03,7.613580000000001,33
2018-03-04,6.12737,32
2018-03-05,1.6459099999999998,23
2018-03-06,0.8799899999999999,18
2018-03-07,0.8881399999999999,11
2018-03-08,0.79851,9
