period,ratio,1
2017-08-10,27.161009999999997,829
2017-08-11,48.79464,967
2017-08-12,40.92715,982
2017-08-13,57.77336,876
2017-08-14,100.0,958
2017-08-15,86.75155,947
2017-08-16,48.87831,419
2017-08-17,58.47147,433
2017-08-18,38.7413,361
2017-08-19,28.78732,293
2017-08-20,47.3592,347
2017-08-21,23.29655,204
2017-08-22,19.87658,177
2017-08-23,42.39136,206
2017-08-24,23.06384,151
2017-08-25,14.15311,122
2017-08-26,13.342570000000002,145
2017-08-27,16.46708,156
2017-08-28,12.288860000000001,106
2017-08-29,18.28687,89
2017-08-30,12.88762,71
2017-08-31,9.68467,56
2017-09-01,6.31438,57
2017-09-02,8.56821,72
2017-09-03,6.0503,57
2017-09-04,0.9438799999999999,32
2017-09-05,0.13596,43
2017-09-06,0.11765,38
2017-09-07,0.09151000000000001,40
2017-09-08,0.08628,45
2017-09-09,0.09935,47
2017-09-10,0.08889,31
