period,ratio,1
2017-12-07,2.90452,114
2017-12-08,25.3894,237
2017-12-09,42.908190000000005,165
2017-12-10,52.29979,132
2017-12-11,44.25508,74
2017-12-12,62.396919999999994,59
2017-12-13,77.44181,46
2017-12-14,100.0,32
2017-12-15,45.55616,17
2017-12-16,49.63349,21
2017-12-17,29.631659999999997,21
2017-12-18,3.84826,11
2017-12-19,0.50393,11
2017-12-20,0.27487,11
2017-12-21,0.33901,10
2017-12-22,0.27487,7
2017-12-23,0.22905999999999999,5
2017-12-24,0.25655,9
2017-12-25,0.27487,5
2017-12-26,0.20157,10
2017-12-27,0.16492,6
2017-12-28,0.13743,1
2017-12-29,0.13743,4
2017-12-30,0.33901,3
2017-12-31,0.41231,9
2018-01-01,0.20157,8
2018-01-02,0.11911,1
2018-01-03,0.1466,5
2018-01-04,0.0733,4
2018-01-05,0.10995,4
2018-01-06,0.20157,3
2018-01-07,0.18325,2
