period,ratio,1
2017-05-03,100.0,71
2017-05-04,86.85639,77
2017-05-05,79.87268,105
2017-05-06,55.12076,72
2017-05-07,43.56862,67
2017-05-08,56.356480000000005,21
2017-05-09,75.30425,43
2017-05-10,29.507579999999997,19
2017-05-11,31.660729999999997,6
2017-05-12,35.63003,5
2017-05-13,53.192280000000004,5
2017-05-14,44.05542,7
2017-05-15,31.136490000000002,6
2017-05-16,5.48586,7
2017-05-17,5.26118,6
2017-05-18,5.71054,4
2017-05-19,6.79648,6
2017-05-20,11.6832,2
2017-05-21,8.42538,2
2017-05-22,4.25014,3
2017-05-23,5.3548,2
2017-05-24,5.39224,1
2017-05-25,4.69949,2
2017-05-26,7.11477,2
2017-05-27,12.07639,2
2017-05-28,12.001489999999999,5
2017-05-29,7.919860000000001,4
2017-05-30,6.684139999999999,3
2017-05-31,15.483989999999999,3
2017-06-01,20.5205,2
2017-06-02,19.00393,1
2017-06-03,20.5205,3
