period,ratio,1
2017-06-28,91.67596,28.0
2017-06-29,80.04571,25.0
2017-06-30,85.27082,28.0
2017-07-01,44.15032,19.0
2017-07-02,18.8965,15.0
2017-07-03,42.25269,15.0
2017-07-04,46.99409,11.0
2017-07-05,100.0,9.0
2017-07-06,42.31648,8.0
2017-07-07,38.04815,9.0
2017-07-08,44.30447,12.0
2017-07-09,33.413059999999994,7.0
2017-07-10,31.71742,8.0
2017-07-11,30.649009999999997,8.0
2017-07-12,39.72253,6.0
2017-07-13,26.2797,6.0
2017-07-14,34.05092,4.0
2017-07-15,37.84085,2.0
2017-07-16,41.20023,6.0
2017-07-17,7.85095,2.0
2017-07-18,2.46106,3.0
2017-07-19,1.97735,3.0
2017-07-20,1.8285200000000001,3.0
2017-07-21,1.65842,
2017-07-22,1.6743700000000001,1.0
2017-07-23,1.64779,1.0
2017-07-24,1.4032799999999999,3.0
2017-07-25,1.0949799999999998,2.0
2017-07-26,1.46707,
2017-07-27,1.9614,1.0
2017-07-28,2.25907,4.0
