period,ratio,1
2017-02-22,73.90174,232
2017-02-23,60.448119999999996,197
2017-02-24,92.56063,162
2017-02-25,89.86075,202
2017-02-26,79.56788,210
2017-02-27,100.0,185
2017-02-28,64.04687,141
2017-03-01,52.77015,97
2017-03-02,32.21056,66
2017-03-03,26.16362,53
2017-03-04,30.416090000000004,58
2017-03-05,27.031440000000003,64
2017-03-06,15.373920000000002,33
2017-03-07,11.83238,16
2017-03-08,10.50859,14
2017-03-09,8.65038,15
2017-03-10,8.462439999999999,11
2017-03-11,12.67078,21
2017-03-12,12.102039999999999,18
2017-03-13,11.025030000000001,9
2017-03-14,12.22135,18
2017-03-15,11.27018,17
2017-03-16,11.263639999999999,11
2017-03-17,14.24952,14
2017-03-18,21.45518,18
2017-03-19,19.79146,15
2017-03-20,11.59704,17
2017-03-21,9.34333,12
2017-03-22,8.86938,7
