period,ratio,1
2017-07-19,77.12262,279
2017-07-20,87.82481,244
2017-07-21,80.13542,220
2017-07-22,90.46639,413
2017-07-23,100.0,193
2017-07-24,67.89712,201
2017-07-25,52.559169999999995,133
2017-07-26,71.62118000000001,124
2017-07-27,44.51563,97
2017-07-28,41.80723,78
2017-07-29,36.19591,63
2017-07-30,32.25507,63
2017-07-31,38.55685,73
2017-08-01,18.81626,46
2017-08-02,15.56291,37
2017-08-03,15.28301,35
2017-08-04,8.987910000000001,19
2017-08-05,8.67015,27
2017-08-06,8.832,24
2017-08-07,4.61348,20
2017-08-08,3.2659599999999998,20
2017-08-09,2.77002,17
2017-08-10,2.8004599999999997,16
2017-08-11,2.57327,15
2017-08-12,2.96082,6
2017-08-13,3.7797300000000003,14
2017-08-14,3.12787,7
2017-08-15,3.7374099999999997,8
2017-08-16,1.9823,10
2017-08-17,4.29424,11
2017-08-18,5.84667,7
2017-08-19,8.94559,14
