period,ratio,1
2017-06-08,100.0,761
2017-06-09,16.92332,521
2017-06-10,21.85023,524
2017-06-11,35.69947,705
2017-06-12,13.2564,406
2017-06-13,7.9381699999999995,262
2017-06-14,6.740889999999999,259
2017-06-15,6.89195,220
2017-06-16,7.24178,168
2017-06-17,9.27512,208
2017-06-18,7.10761,201
2017-06-19,4.762230000000001,195
2017-06-20,3.58236,151
2017-06-21,3.1842799999999998,118
2017-06-22,2.76552,84
2017-06-23,2.96313,92
2017-06-24,4.4657,116
2017-06-25,4.2897300000000005,125
2017-06-26,2.68518,98
2017-06-27,2.36068,86
2017-06-28,2.0754599999999996,116
2017-06-29,1.9715799999999999,90
2017-06-30,1.67685,57
2017-07-01,1.6892,61
2017-07-02,1.55229,62
2017-07-03,1.1039700000000001,40
2017-07-04,0.9890100000000001,28
2017-07-05,67.69561,208
2017-07-06,23.100189999999998,265
2017-07-07,6.336790000000001,197
2017-07-08,9.02768,153
