period,ratio,1
2018-01-18,62.145509999999994,15.0
2018-01-19,77.60491999999999,11.0
2018-01-20,92.33511,15.0
2018-01-21,74.65564,13.0
2018-01-22,100.0,6.0
2018-01-23,71.88462,5.0
2018-01-24,56.327980000000004,5.0
2018-01-25,43.915079999999996,1.0
2018-01-26,37.9517,1.0
2018-01-27,52.45503000000001,1.0
2018-01-28,54.432019999999994,5.0
2018-01-29,11.60265,
2018-01-30,6.806019999999999,3.0
2018-01-31,6.9518699999999995,
2018-02-01,5.7365,
2018-02-02,7.01669,
2018-02-03,10.50072,
2018-02-04,8.94506,1.0
2018-02-05,4.53735,
2018-02-06,3.7433099999999997,1.0
2018-02-07,3.33819,1.0
2018-02-08,3.06271,1.0
2018-02-09,4.55355,
2018-02-10,5.99578,
2018-02-11,6.0444,1.0
2018-02-12,4.7804199999999994,
2018-02-13,4.6994,2.0
2018-02-14,5.7527099999999995,
2018-02-15,9.59325,
2018-02-16,8.11861,
2018-02-17,7.63247,
2018-02-18,6.62777,1.0
