period,ratio,1
2017-07-13,21.60055,74
2017-07-14,28.234690000000004,50
2017-07-15,45.4315,148
2017-07-16,53.668730000000004,158
2017-07-17,44.25294,48
2017-07-18,36.95349,40
2017-07-19,55.10074,41
2017-07-20,66.84196999999999,24
2017-07-21,38.100359999999995,36
2017-07-22,37.58078,41
2017-07-23,43.511590000000005,24
2017-07-24,28.659229999999997,26
2017-07-25,24.318839999999998,33
2017-07-26,100.0,48
2017-07-27,42.72589,27
2017-07-28,37.45406,35
2017-07-29,35.5088,35
2017-07-30,27.144840000000002,31
2017-07-31,40.147,31
2017-08-01,20.1432,34
2017-08-02,23.28602,15
2017-08-03,33.56355,28
2017-08-04,15.91686,19
2017-08-05,32.32796,17
2017-08-06,15.048779999999999,16
2017-08-07,7.318460000000001,8
2017-08-08,5.47459,13
2017-08-09,4.89164,11
2017-08-10,8.56672,12
2017-08-11,5.43023,8
2017-08-12,4.87897,10
2017-08-13,5.9308,5
