period,ratio,1
2018-01-31,63.093709999999994,70.0
2018-02-01,60.613,77.0
2018-02-02,72.75192,55.0
2018-02-03,100.0,77.0
2018-02-04,82.76074,89.0
2018-02-05,53.563390000000005,55.0
2018-02-06,48.6549,26.0
2018-02-07,52.21389,39.0
2018-02-08,36.815870000000004,18.0
2018-02-09,33.60088,13.0
2018-02-10,46.87982,20.0
2018-02-11,44.89305,30.0
2018-02-12,29.57221,22.0
2018-02-13,24.83351,15.0
2018-02-14,19.554570000000002,5.0
2018-02-15,19.226010000000002,7.0
2018-02-16,22.1345,5.0
2018-02-17,23.41786,4.0
2018-02-18,13.8721,5.0
2018-02-19,6.8665899999999995,4.0
2018-02-20,4.92171,4.0
2018-02-21,4.43219,1.0
2018-02-22,3.65821,1.0
2018-02-23,3.5237,2.0
2018-02-24,4.54024,1.0
2018-02-25,4.277830000000001,1.0
2018-02-26,3.13561,
2018-02-27,3.15766,2.0
2018-02-28,3.55016,
