period,ratio,1
2017-06-29,21.20909,26.0
2017-06-30,37.47189,1.0
2017-07-01,61.97851,10.0
2017-07-02,53.90956,8.0
2017-07-03,38.57107,2.0
2017-07-04,45.16612,1.0
2017-07-05,100.0,1.0
2017-07-06,42.19335,1.0
2017-07-07,45.04121,
2017-07-08,59.555330000000005,4.0
2017-07-09,41.21908,8.0
2017-07-10,11.74119,1.0
2017-07-11,3.4973699999999996,1.0
2017-07-12,1.7237,1.0
2017-07-13,1.47389,1.0
2017-07-14,2.24831,2.0
2017-07-15,1.9735099999999999,1.0
2017-07-16,2.1234,1.0
2017-07-17,0.87434,1.0
2017-07-18,0.9492799999999999,
2017-07-19,0.8243799999999999,
2017-07-20,0.37471,
2017-07-21,0.47463999999999995,1.0
2017-07-22,0.64951,
2017-07-23,0.29977,1.0
2017-07-25,0.19985,
2017-07-26,0.17486,
2017-07-27,0.1249,
2017-07-28,0.17486,
2017-07-29,0.17486,
