period,ratio,1
2017-02-22,3.05681,155
2017-02-23,1.36819,51
2017-02-24,1.2793700000000001,54
2017-02-25,2.24802,55
2017-02-26,1.5055100000000001,68
2017-02-27,100.0,133
2017-02-28,18.03487,84
2017-03-01,3.8007400000000002,110
2017-03-02,2.3736900000000003,59
2017-03-03,1.9504400000000002,54
2017-03-04,2.06573,83
2017-03-05,2.09388,100
2017-03-06,1.1964,45
2017-03-07,0.9935700000000001,32
2017-03-08,0.87572,37
2017-03-09,0.7671600000000001,26
2017-03-10,0.69814,24
2017-03-11,0.95841,37
2017-03-12,0.87302,45
2017-03-13,0.59436,25
2017-03-14,0.5116,25
2017-03-15,0.4918,18
2017-03-16,0.42102,14
2017-03-17,0.46378,13
2017-03-18,0.54789,25
2017-03-19,0.51577,41
2017-03-20,0.39711,19
2017-03-21,0.34479,10
2017-03-22,0.32203000000000004,18
