period,ratio,1
2017-09-21,17.89237,79
2017-09-22,20.24097,78
2017-09-23,27.764029999999998,97
2017-09-24,100.0,129
2017-09-25,30.958059999999996,74
2017-09-26,27.75675,79
2017-09-27,50.82069,68
2017-09-28,19.58324,43
2017-09-29,20.31227,39
2017-09-30,26.067339999999998,49
2017-10-01,31.100659999999998,56
2017-10-02,37.29955,71
2017-10-03,22.35819,49
2017-10-04,18.615579999999998,32
2017-10-05,17.23611,32
2017-10-06,14.96318,26
2017-10-07,13.67975,21
2017-10-08,14.081370000000001,12
2017-10-09,11.38209,17
2017-10-10,6.89153,16
2017-10-11,4.749569999999999,10
2017-10-12,3.8313699999999997,10
2017-10-13,11.785160000000001,8
2017-10-14,14.23998,19
2017-10-15,10.78111,23
2017-10-16,6.1115699999999995,22
2017-10-17,4.88198,7
2017-10-18,4.964930000000001,12
2017-10-19,4.28538,10
2017-10-20,4.56767,13
2017-10-21,6.596139999999999,8
