period,ratio,1
2017-09-27,16.343410000000002,35.0
2017-09-28,14.09361,7.0
2017-09-29,17.73985,6.0
2017-09-30,22.00672,55.0
2017-10-01,20.09309,78.0
2017-10-02,86.7339,62.0
2017-10-03,100.0,23.0
2017-10-04,92.3972,22.0
2017-10-05,82.4153,24.0
2017-10-06,70.54564,26.0
2017-10-07,68.63201,22.0
2017-10-08,62.865269999999995,39.0
2017-10-09,57.357119999999995,39.0
2017-10-10,30.46289,13.0
2017-10-11,18.515639999999998,6.0
2017-10-12,24.79958,7.0
2017-10-13,30.95422,6.0
2017-10-14,32.60925,11.0
2017-10-15,30.876640000000002,11.0
2017-10-16,10.499089999999999,5.0
2017-10-17,27.307990000000004,6.0
2017-10-18,29.89397,5.0
2017-10-19,66.45978000000001,2.0
2017-10-20,29.55779,5.0
2017-10-21,25.65296,9.0
2017-10-22,26.144289999999998,5.0
2017-10-23,6.645969999999999,1.0
2017-10-24,3.80139,4.0
2017-10-25,3.6720900000000003,
2017-10-26,3.1549,1.0
2017-10-27,3.56865,3.0
