period,ratio,1
2017-04-13,49.546240000000004,10.0
2017-04-14,62.83491,1.0
2017-04-15,100.0,44.0
2017-04-16,79.47277,50.0
2017-04-17,60.198780000000006,13.0
2017-04-18,53.50043,10.0
2017-04-19,51.01555,2.0
2017-04-20,55.509930000000004,3.0
2017-04-21,63.80726,3.0
2017-04-22,92.28608,48.0
2017-04-23,77.0095,43.0
2017-04-24,54.25669,14.0
2017-04-25,50.62662,5.0
2017-04-26,66.22731,9.0
2017-04-27,47.7528,8.0
2017-04-28,55.466719999999995,5.0
2017-04-29,75.56179,24.0
2017-04-30,81.33102,22.0
2017-05-01,60.566109999999995,15.0
2017-05-02,69.0579,4.0
2017-05-03,40.751940000000005,23.0
2017-05-04,26.33967,11.0
2017-05-05,25.82108,11.0
2017-05-06,21.8885,9.0
2017-05-07,18.777,7.0
2017-05-08,12.74848,4.0
2017-05-09,19.07951,6.0
2017-05-10,6.67675,6.0
2017-05-11,7.19533,3.0
2017-05-12,8.57821,3.0
2017-05-13,11.624889999999999,
