period,ratio,1
2017-02-09,46.8586,191.0
2017-02-10,59.490719999999996,154.0
2017-02-11,50.62827,101.0
2017-02-12,60.5514,155.0
2017-02-13,58.733090000000004,142.0
2017-02-14,59.74203000000001,98.0
2017-02-15,100.0,77.0
2017-02-16,55.17037,42.0
2017-02-17,39.311840000000004,30.0
2017-02-18,40.597970000000004,31.0
2017-02-19,36.83938,21.0
2017-02-20,12.0408,29.0
2017-02-21,7.26956,24.0
2017-02-22,6.86303,27.0
2017-02-23,5.429069999999999,13.0
2017-02-24,5.90583,7.0
2017-02-25,5.7543,8.0
2017-02-26,5.74691,16.0
2017-02-27,4.92645,7.0
2017-02-28,4.29447,6.0
2017-03-01,4.531000000000001,12.0
2017-03-02,3.09705,5.0
2017-03-03,3.21901,7.0
2017-03-04,5.4032,9.0
2017-03-05,8.29699,5.0
2017-03-06,6.96282,3.0
2017-03-07,5.87257,
2017-03-08,4.95971,6.0
2017-03-09,4.30926,3.0
