period,ratio,1
2017-02-15,100.0,435
2017-02-16,16.82581,368
2017-02-17,18.45577,347
2017-02-18,21.6106,437
2017-02-19,23.05826,307
2017-02-20,12.68122,140
2017-02-21,10.84966,92
2017-02-22,14.62698,82
2017-02-23,6.642339999999999,57
2017-02-24,5.91073,36
2017-02-25,6.774769999999999,59
2017-02-26,6.32948,46
2017-02-27,3.1339099999999998,25
2017-02-28,2.13047,24
2017-03-01,1.45516,5
2017-03-02,0.80425,9
2017-03-03,0.87556,4
2017-03-04,1.1031600000000001,10
2017-03-05,0.8265,6
2017-03-06,0.4989,4
2017-03-07,0.40159,2
2017-03-08,0.43885,7
2017-03-09,0.4351,3
2017-03-10,0.40614,1
2017-03-11,0.65251,7
2017-03-12,0.59488,4
2017-03-13,0.37424,7
2017-03-14,0.35601,1
2017-03-15,1.19163,2
