period,ratio,1
2017-12-27,12.19931,135
2017-12-28,13.09442,66
2017-12-29,14.4207,47
2017-12-30,16.75554,47
2017-12-31,16.15985,38
2018-01-01,15.459529999999999,43
2018-01-02,11.46873,47
2018-01-03,8.49155,31
2018-01-04,7.463430000000001,31
2018-01-05,8.308110000000001,29
2018-01-06,9.99306,33
2018-01-07,8.359169999999999,34
2018-01-08,6.5324,35
2018-01-09,5.46772,32
2018-01-10,5.76714,21
2018-01-11,4.5410900000000005,26
2018-01-12,4.75479,26
2018-01-13,9.752889999999999,28
2018-01-14,4.94074,33
2018-01-15,3.8527400000000003,21
2018-01-16,3.46633,17
2018-01-17,3.1019900000000002,12
2018-01-18,100.0,18
2018-01-19,4.57072,10
2018-01-20,4.3419,14
2018-01-21,3.74747,18
2018-01-22,3.7002,13
2018-01-23,3.3497199999999996,9
2018-01-24,2.94755,5
2018-01-25,2.6973,11
2018-01-26,2.75466,4
2018-01-27,3.29929,14
