period,ratio,1
2017-12-14,100.0,779
2017-12-15,42.3565,1133
2017-12-16,36.126329999999996,951
2017-12-17,31.69887,607
2017-12-18,46.13498,392
2017-12-19,41.931059999999995,231
2017-12-20,70.86097,185
2017-12-21,46.38015,123
2017-12-22,45.08941,116
2017-12-23,47.23103,125
2017-12-24,47.25987,157
2017-12-25,34.3813,140
2017-12-26,50.70666,98
2017-12-27,28.75685,83
2017-12-28,22.64926,62
2017-12-29,23.37755,60
2017-12-30,18.178539999999998,51
2017-12-31,11.07585,49
2018-01-01,11.55177,48
2018-01-02,16.87337,44
2018-01-03,20.6807,45
2018-01-04,9.48226,21
2018-01-05,6.43928,25
2018-01-06,17.13296,40
2018-01-07,12.91462,32
2018-01-08,1.8820299999999999,26
2018-01-09,0.09374,14
2018-01-10,0.04326,13
2018-01-12,0.04326,20
2018-01-14,0.0721,17
