period,ratio,1
2017-08-30,95.77184,361
2017-08-31,75.94454,356
2017-09-01,70.27875,285
2017-09-02,100.0,234
2017-09-03,83.74776999999999,348
2017-09-04,53.33401,193
2017-09-05,41.385909999999996,119
2017-09-06,41.19597,109
2017-09-07,27.849690000000002,64
2017-09-08,35.67191,76
2017-09-09,43.71329,81
2017-09-10,34.40084,66
2017-09-11,16.57657,52
2017-09-12,12.71221,46
2017-09-13,7.66297,29
2017-09-14,8.69152,32
2017-09-15,8.74265,12
2017-09-16,17.85056,37
2017-09-17,44.26555,23
2017-09-18,4.59778,20
2017-09-19,5.4393199999999995,7
2017-09-20,3.64667,10
2017-09-21,2.4384099999999997,7
2017-09-22,2.26017,7
2017-09-23,2.62396,12
2017-09-24,2.27624,7
2017-09-25,1.5106700000000002,4
2017-09-26,1.4011,13
2017-09-27,1.4507700000000001,7
2017-09-28,1.2827600000000001,6
2017-09-29,1.47123,5
2017-09-30,1.73859,10
