period,ratio,1
2017-01-18,96.95915,43
2017-01-19,100.0,42
2017-01-20,85.8842,25
2017-01-21,79.35368000000001,32
2017-01-22,79.46588,44
2017-01-23,81.44075,19
2017-01-24,69.16516999999999,15
2017-01-25,54.23025,17
2017-01-26,47.452870000000004,13
2017-01-27,41.90978,16
2017-01-28,38.86894,13
2017-01-29,48.4964,15
2017-01-30,52.76031999999999,22
2017-01-31,41.48339,14
2017-02-01,34.21229,10
2017-02-02,27.2105,7
2017-02-03,24.32675,6
2017-02-04,22.12746,19
2017-02-05,22.78949,16
2017-02-06,21.68985,4
2017-02-07,34.032759999999996,7
2017-02-08,21.03904,4
2017-02-09,16.04578,6
2017-02-10,16.696579999999997,7
2017-02-11,14.03725,8
2017-02-12,17.03321,13
2017-02-13,12.41023,7
2017-02-14,10.3456,6
2017-02-15,11.66965,5
2017-02-16,10.24461,1
2017-02-17,13.319120000000002,5
2017-02-18,61.781859999999995,12
