period,ratio,1
2017-03-08,10.301680000000001,59
2017-03-09,10.31898,45
2017-03-10,10.724,35
2017-03-11,100.0,77
2017-03-12,60.0854,76
2017-03-13,12.02164,52
2017-03-14,11.60325,52
2017-03-15,10.35122,29
2017-03-16,9.713410000000001,25
2017-03-17,9.25885,5
2017-03-18,8.55026,17
2017-03-19,7.621460000000001,15
2017-03-20,5.9211599999999995,18
2017-03-21,5.30301,8
2017-03-22,5.52872,11
2017-03-23,4.472519999999999,9
2017-03-24,3.6459699999999997,4
2017-03-25,3.78989,9
2017-03-26,4.34512,6
2017-03-27,2.077,2
2017-03-28,1.6822099999999998,6
2017-03-29,1.5422200000000001,7
2017-03-30,1.28898,3
2017-03-31,1.3401,4
2017-04-01,1.32673,4
2017-04-02,1.17652,2
2017-04-03,1.09158,1
2017-04-04,1.35111,4
2017-04-05,1.2488700000000001,7
2017-04-06,1.06485,3
2017-04-07,0.9405899999999999,3
2017-04-08,1.07192,3
