period,ratio,1
2017-03-23,1.7569700000000001,26.0
2017-03-24,2.05917,23.0
2017-03-25,2.03809,53.0
2017-03-26,2.1435,40.0
2017-03-27,24.864710000000002,15.0
2017-03-28,29.6226,8.0
2017-03-29,100.0,15.0
2017-03-30,36.8262,4.0
2017-03-31,26.60763,4.0
2017-04-01,32.489979999999996,12.0
2017-04-02,47.093959999999996,12.0
2017-04-03,11.51872,9.0
2017-04-04,0.30219,4.0
2017-04-05,0.33733,3.0
2017-04-06,0.26705999999999996,4.0
2017-04-07,0.30219,2.0
2017-04-08,0.42167,7.0
2017-04-09,0.26705999999999996,3.0
2017-04-10,0.18975,2.0
2017-04-11,0.26003000000000004,2.0
2017-04-12,0.24597,2.0
2017-04-13,0.17569,3.0
2017-04-14,0.34436,2.0
2017-04-15,0.41463999999999995,3.0
2017-04-16,0.11947,2.0
2017-04-17,0.1265,3.0
2017-04-18,0.08433,3.0
2017-04-19,0.09136,2.0
2017-04-20,0.11244000000000001,
2017-04-21,0.11947,1.0
2017-04-22,0.23894,1.0
2017-04-23,1.7991400000000002,2.0
