period,ratio,1
2017-04-27,9.160810000000001,38
2017-04-28,6.61985,20
2017-04-29,5.38281,23
2017-04-30,6.31895,16
2017-05-01,6.1517800000000005,17
2017-05-02,6.28552,22
2017-05-03,100.0,14
2017-05-04,61.08324,26
2017-05-05,51.82213,14
2017-05-06,48.4119,14
2017-05-07,51.153459999999995,14
2017-05-08,12.337010000000001,9
2017-05-09,5.08191,10
2017-05-10,3.3433599999999997,9
2017-05-11,3.00902,12
2017-05-12,3.2764900000000003,7
2017-05-13,3.5439599999999998,7
2017-05-14,2.44065,10
2017-05-15,2.13975,5
2017-05-16,3.0424599999999997,12
2017-05-17,2.54095,10
2017-05-18,2.54095,9
2017-05-19,2.37378,4
2017-05-20,3.44366,3
2017-05-21,4.04546,1
2017-05-22,2.70812,4
2017-05-23,2.74155,2
2017-05-24,2.67469,3
2017-05-25,3.00902,3
2017-05-26,3.0424599999999997,3
2017-05-27,3.24306,6
