period,ratio,1
2017-10-19,0.6989,80
2017-10-20,8.70455,57
2017-10-21,13.3145,96
2017-10-22,10.48358,85
2017-10-23,28.972820000000002,807
2017-10-24,74.33109,429
2017-10-25,100.0,142
2017-10-26,30.4624,82
2017-10-27,24.4617,71
2017-10-28,25.35827,85
2017-10-29,28.859859999999998,122
2017-10-30,13.921629999999999,63
2017-10-31,12.39675,42
2017-11-01,2.0472900000000003,52
2017-11-02,10.99894,44
2017-11-03,10.69537,27
2017-11-04,13.92869,49
2017-11-05,17.45852,32
2017-11-06,1.37663,23
2017-11-08,0.04941,22
2017-11-09,0.04941,14
2017-11-17,0.04235,5
2017-11-19,0.035289999999999995,11
