period,ratio,1
2017-04-20,100.0,236
2017-04-21,82.49525,379
2017-04-22,79.32141999999999,219
2017-04-23,61.281209999999994,155
2017-04-24,47.568509999999996,122
2017-04-25,44.367909999999995,64
2017-04-26,39.40271,80
2017-04-27,32.09365,51
2017-04-28,31.667720000000003,33
2017-04-29,32.92605,51
2017-04-30,32.48551,68
2017-05-01,25.97965,44
2017-05-02,26.364209999999996,31
2017-05-03,20.9244,29
2017-05-04,35.851620000000004,30
2017-05-05,24.46332,27
2017-05-06,17.29056,23
2017-05-07,14.883410000000001,24
2017-05-08,19.87051,24
2017-05-09,28.91739,23
2017-05-10,13.47661,5
2017-05-11,7.09244,9
2017-05-12,6.86608,11
2017-05-13,7.5135,8
2017-05-14,6.59592,1
2017-05-15,4.37131,5
2017-05-16,5.00657,2
2017-05-17,4.11088,4
2017-05-18,3.8407199999999997,4
2017-05-19,3.77014,6
2017-05-20,4.376180000000001,5
