period,ratio,1
2017-05-17,63.687219999999996,663
2017-05-18,68.71807,641
2017-05-19,71.65996,516
2017-05-20,100.0,634
2017-05-21,91.88558,687
2017-05-22,62.8488,426
2017-05-23,53.06795,417
2017-05-24,46.60103,269
2017-05-25,34.71797,179
2017-05-26,37.369240000000005,197
2017-05-27,53.55106,242
2017-05-28,54.126630000000006,290
2017-05-29,32.86221,199
2017-05-30,21.56419,142
2017-05-31,26.203120000000002,172
2017-06-01,18.2023,126
2017-06-02,18.656370000000003,106
2017-06-03,24.59159,174
2017-06-04,23.59855,157
2017-06-05,19.96055,124
2017-06-06,21.157120000000003,173
2017-06-07,10.94933,102
2017-06-08,8.967039999999999,89
2017-06-09,8.25452,66
2017-06-10,10.33148,105
2017-06-11,10.13016,88
2017-06-12,7.2526399999999995,56
2017-06-13,6.12959,47
2017-06-14,6.7222,56
2017-06-15,8.42302,64
2017-06-16,8.06361,43
2017-06-17,32.089420000000004,72
