period,ratio,1
2018-01-03,53.25771999999999,338
2018-01-04,58.74815,300
2018-01-05,55.4768,244
2018-01-06,71.25565,336
2018-01-07,78.24546,400
2018-01-08,85.01172,215
2018-01-09,60.62919,166
2018-01-10,74.6197,217
2018-01-11,66.12507,211
2018-01-12,84.17206999999999,225
2018-01-13,100.0,291
2018-01-14,52.70704,329
2018-01-15,44.69767,219
2018-01-16,44.62679,138
2018-01-17,69.1947,121
2018-01-18,51.00049,96
2018-01-19,37.337109999999996,60
2018-01-20,56.196490000000004,79
2018-01-21,44.36508,67
2018-01-22,35.88681,76
2018-01-23,23.48835,43
2018-01-24,24.41524,18
2018-01-25,15.16275,25
2018-01-26,13.10724,17
2018-01-27,20.5932,20
2018-01-28,23.7228,20
2018-01-29,4.22005,19
2018-01-30,1.7992400000000002,16
2018-01-31,1.87012,13
2018-02-01,2.34992,11
2018-02-02,2.81882,13
2018-02-03,5.119669999999999,18
