period,ratio,1
2017-07-12,58.45684,56
2017-07-13,63.12888,49
2017-07-14,72.58152,50
2017-07-15,91.56193,46
2017-07-16,100.0,75
2017-07-17,99.67015,62
2017-07-18,89.7499,40
2017-07-19,88.04225,40
2017-07-20,93.5368,40
2017-07-21,74.10129,37
2017-07-22,67.98046,27
2017-07-23,72.331,23
2017-07-24,63.667480000000005,27
2017-07-25,52.06463,22
2017-07-26,74.04283000000001,21
2017-07-27,52.001999999999995,36
2017-07-28,54.95803000000001,39
2017-07-29,47.60552,68
2017-07-30,48.33201,88
2017-07-31,61.47133,55
2017-08-01,50.64506,63
2017-08-02,50.64089,59
2017-08-03,52.15231,43
2017-08-04,34.72088,39
2017-08-05,31.255470000000003,15
2017-08-06,34.40357,30
2017-08-07,34.92964,22
2017-08-08,33.639509999999994,61
2017-08-09,29.384990000000002,35
2017-08-10,36.33668,34
2017-08-11,29.78163,34
2017-08-12,25.355929999999997,29
