period,ratio,1
2017-08-23,100.0,1250
2017-08-24,30.439859999999996,2208
2017-08-25,10.27435,1608
2017-08-26,9.453619999999999,1345
2017-08-27,10.64096,1422
2017-08-28,5.93325,895
2017-08-29,4.07866,567
2017-08-30,3.4872900000000002,480
2017-08-31,2.49705,346
2017-09-01,2.06042,218
2017-09-02,2.34412,216
2017-09-03,1.9639900000000001,235
2017-09-04,1.29196,123
2017-09-05,1.00817,90
2017-09-06,0.73087,70
2017-09-07,0.56217,58
2017-09-08,0.64778,58
2017-09-09,0.82955,65
2017-09-10,0.64778,60
2017-09-11,0.39229,38
2017-09-12,0.31848000000000004,32
2017-09-13,0.26188,16
2017-09-14,0.23999,14
2017-09-15,0.24963000000000002,20
2017-09-16,0.37589,22
2017-09-17,0.30441999999999997,24
2017-09-18,0.2526,12
2017-09-19,1.3423399999999999,110
2017-09-20,2.76137,303
2017-09-21,1.95182,259
2017-09-22,1.47472,170
2017-09-23,1.83313,189
