period,ratio,1
2018-02-28,100.0,465
2018-03-01,26.583479999999998,488
2018-03-02,15.95147,290
2018-03-03,14.11674,265
2018-03-04,11.554110000000001,159
2018-03-05,7.3257699999999994,83
2018-03-06,6.24158,47
2018-03-07,5.39211,50
2018-03-08,4.82227,26
2018-03-09,4.835780000000001,11
2018-03-10,5.59946,30
2018-03-11,4.942740000000001,39
2018-03-12,3.75487,17
2018-03-13,3.3500400000000004,13
2018-03-14,2.99484,10
2018-03-15,2.75647,7
2018-03-16,2.6644799999999997,7
2018-03-17,2.78932,14
2018-03-18,2.67762,7
2018-03-19,2.59001,9
2018-03-20,2.2319,5
2018-03-21,2.11033,2
2018-03-22,1.97308,1
2018-03-23,2.52977,7
2018-03-24,5.60749,10
2018-03-25,6.73658,18
2018-03-26,4.62186,8
2018-03-27,3.75049,12
2018-03-28,3.48072,6
