period,ratio,1
2018-01-03,85.07961999999999,54
2018-01-04,81.32326,40
2018-01-05,81.17222,32
2018-01-06,100.0,48
2018-01-07,86.02199,71
2018-01-08,53.413230000000006,68
2018-01-09,44.33426,77
2018-01-10,36.16483,70
2018-01-11,28.28107,64
2018-01-12,31.13774,75
2018-01-13,39.30389,87
2018-01-14,32.43802,79
2018-01-15,20.183870000000002,55
2018-01-16,16.63766,54
2018-01-17,12.6219,30
2018-01-18,10.809389999999999,23
2018-01-19,11.80101,11
2018-01-20,14.24725,15
2018-01-21,11.86668,14
2018-01-22,9.029710000000001,5
2018-01-23,7.39451,5
2018-01-24,6.95452,6
2018-01-25,5.94319,2
2018-01-26,5.71663,5
2018-01-27,7.38138,7
2018-01-28,6.84945,6
2018-01-29,4.28172,6
2018-01-30,3.93695,4
2018-01-31,3.6808400000000003,3
2018-02-01,2.80742,1
2018-02-02,2.90592,2
2018-02-03,4.06501,3
