period,ratio,1
2017-11-29,62.27451,499
2017-11-30,71.95908,640
2017-12-01,57.50277,447
2017-12-02,100.0,364
2017-12-03,66.99334,689
2017-12-04,54.05875,184
2017-12-05,48.89902,126
2017-12-06,56.71419,106
2017-12-07,44.25828,83
2017-12-08,40.75128,81
2017-12-09,54.167080000000006,82
2017-12-10,39.204370000000004,105
2017-12-11,17.431720000000002,56
2017-12-12,18.61332,46
2017-12-13,24.7934,37
2017-12-14,26.395740000000004,38
2017-12-15,16.94548,33
2017-12-16,18.27572,34
2017-12-17,13.4032,40
2017-12-18,10.0272,32
2017-12-19,8.70956,28
2017-12-20,10.8183,18
2017-12-21,7.56575,13
2017-12-22,8.92371,21
2017-12-23,9.93903,16
2017-12-24,10.35977,16
2017-12-25,6.89307,12
2017-12-26,1.78877,13
2017-12-27,1.42849,8
2017-12-28,2.49168,10
2017-12-29,3.2399400000000003,12
