period,ratio,1
2017-05-09,31.454320000000003,2282
2017-05-10,41.85545,1317
2017-05-11,44.357659999999996,645
2017-05-12,40.7033,599
2017-05-13,52.846790000000006,856
2017-05-14,45.2094,855
2017-05-15,39.639509999999994,626
2017-05-16,89.40095,274
2017-05-17,63.85933000000001,229
2017-05-18,100.0,178
2017-05-19,54.26753000000001,206
2017-05-20,49.41509,209
2017-05-21,42.41385,132
2017-05-22,43.39989,112
2017-05-23,20.66442,85
2017-05-24,32.78671,73
2017-05-25,21.646929999999998,53
2017-05-26,21.14507,55
2017-05-27,27.88478,75
2017-05-28,25.40731,52
2017-05-29,15.787239999999999,48
2017-05-30,8.89203,32
2017-05-31,17.25039,43
2017-06-01,9.49991,42
2017-06-02,8.30888,29
2017-06-03,12.48277,41
2017-06-04,13.26029,31
2017-06-05,2.29015,30
2017-06-06,0.31806999999999996,21
2017-06-07,0.1767,26
2017-06-08,0.25092,17
2017-06-09,0.19438,24
