period,ratio,1
2017-06-22,77.7202,34.0
2017-06-23,84.04885,111.0
2017-06-24,100.0,63.0
2017-06-25,79.62355,52.0
2017-06-26,51.17902,68.0
2017-06-27,47.837579999999996,13.0
2017-06-28,60.087759999999996,6.0
2017-06-29,67.29406,4.0
2017-06-30,31.674940000000003,4.0
2017-07-01,28.98382,1.0
2017-07-02,32.47858,5.0
2017-07-03,15.04176,2.0
2017-07-04,22.67632,2.0
2017-07-05,13.260010000000001,1.0
2017-07-06,9.99259,1.0
2017-07-07,10.0296,
2017-07-08,10.8068,1.0
2017-07-09,9.0462,1.0
2017-07-10,4.8694,1.0
2017-07-11,28.740609999999997,
2017-07-12,36.528490000000005,8.0
2017-07-13,27.498140000000003,10.0
2017-07-14,23.43766,5.0
2017-07-15,87.34799,9.0
2017-07-16,73.00941,12.0
2017-07-17,26.879559999999998,7.0
2017-07-18,17.80162,2.0
2017-07-19,13.67769,8.0
2017-07-20,13.33932,1.0
2017-07-21,32.40456,3.0
2017-07-22,41.45077,2.0
