period,ratio,1
2017-03-01,100.0,141
2017-03-02,16.32326,49
2017-03-03,13.2773,39
2017-03-04,15.649970000000001,48
2017-03-05,12.75119,41
2017-03-06,7.336689999999999,31
2017-03-07,6.50592,17
2017-03-08,8.94185,19
2017-03-09,5.55616,12
2017-03-10,5.2047300000000005,8
2017-03-11,9.08765,18
2017-03-12,5.85189,13
2017-03-13,4.19583,8
2017-03-14,11.99262,11
2017-03-15,2.65876,12
2017-03-16,2.11064,6
2017-03-17,2.2928900000000003,3
2017-03-18,2.5659099999999997,3
2017-03-19,2.15053,3
2017-03-20,1.4297799999999998,3
2017-03-21,8.989310000000001,3
2017-03-22,7.5492,12
2017-03-23,4.80103,3
2017-03-24,4.34094,6
2017-03-25,4.7976,6
2017-03-26,4.27698,7
2017-03-27,2.9015299999999997,5
2017-03-28,2.3437799999999998,3
2017-03-29,2.21311,5
2017-03-30,1.8995,5
2017-03-31,2.0233,1
2017-04-01,2.22549,1
