period,ratio,1
2018-01-24,82.84635,167.0
2018-01-25,80.95885,89.0
2018-01-26,80.4379,71.0
2018-01-27,100.0,98.0
2018-01-28,76.76607,93.0
2018-01-29,51.549009999999996,71.0
2018-01-30,43.55605,63.0
2018-01-31,38.273559999999996,30.0
2018-02-01,23.79765,15.0
2018-02-02,21.76922,18.0
2018-02-03,24.064420000000002,12.0
2018-02-04,20.56373,19.0
2018-02-05,9.59859,9.0
2018-02-06,7.293310000000001,6.0
2018-02-07,6.71196,3.0
2018-02-08,4.13489,9.0
2018-02-09,3.6844,8.0
2018-02-10,4.41424,3.0
2018-02-11,9.75714,4.0
2018-02-12,2.6576,2.0
2018-02-13,2.41852,5.0
2018-02-14,2.51918,4.0
2018-02-15,3.29432,5.0
2018-02-16,2.9143,7.0
2018-02-17,2.4915,
2018-02-18,2.11652,
2018-02-19,1.46973,4.0
2018-02-20,1.33131,1.0
2018-02-21,1.29105,1.0
2018-02-22,1.22561,2.0
2018-02-23,1.2130299999999998,1.0
2018-02-24,1.5251,2.0
