period,ratio,1
2017-11-02,100.0,144.0
2017-11-03,21.499670000000002,109.0
2017-11-04,19.70338,66.0
2017-11-05,15.638370000000002,136.0
2017-11-06,11.930069999999999,34.0
2017-11-07,10.32969,23.0
2017-11-08,11.54544,14.0
2017-11-09,10.71233,10.0
2017-11-10,6.8827300000000005,8.0
2017-11-11,8.19943,4.0
2017-11-12,5.99496,9.0
2017-11-13,2.78701,1.0
2017-11-14,2.1753400000000003,3.0
2017-11-15,1.8577400000000002,
2017-11-16,1.82382,
2017-11-17,1.6283100000000001,
2017-11-18,1.8098599999999998,
2017-11-19,1.49983,1.0
2017-11-20,1.16028,1.0
2017-11-21,0.92089,
2017-11-22,0.875,
2017-11-23,0.78882,1.0
2017-11-24,0.7521100000000001,
2017-11-25,0.91171,1.0
2017-11-26,0.9260700000000001,
2017-11-27,0.66752,
2017-11-28,0.54503,
2017-11-29,0.5554,
2017-11-30,0.51351,
2017-12-01,0.51032,
2017-12-02,0.57695,
