period,ratio,1
2017-11-30,54.498999999999995,1.0
2017-12-01,64.49049000000001,2.0
2017-12-02,100.0,6.0
2017-12-03,76.78115,5.0
2017-12-04,24.49616,7.0
2017-12-05,19.55719,2.0
2017-12-06,18.421789999999998,2.0
2017-12-07,9.7644,1.0
2017-12-08,13.397670000000002,3.0
2017-12-09,10.27533,
2017-12-10,7.805839999999999,
2017-12-11,5.64859,
2017-12-12,4.79704,
2017-12-13,4.96735,
2017-12-14,4.002269999999999,1.0
2017-12-15,3.7184199999999996,
2017-12-16,4.45642,1.0
2017-12-17,3.8035699999999997,
2017-12-18,2.2424,1.0
2017-12-19,5.4499,
2017-12-20,3.4061800000000004,
2017-12-21,3.15072,
2017-12-22,2.2707900000000003,1.0
2017-12-23,2.12886,1.0
2017-12-24,2.89525,
2017-12-25,3.09395,
2017-12-26,1.81663,
2017-12-27,1.73147,
2017-12-28,2.98041,
2017-12-29,1.7598599999999998,
2017-12-30,1.7030900000000002,1.0
