period,ratio,1
2017-12-21,26.872320000000002,23
2017-12-22,100.0,25
2017-12-23,29.325509999999998,19
2017-12-24,31.48545,34
2017-12-25,30.577479999999998,48
2017-12-26,29.50597,39
2017-12-27,29.94022,36
2017-12-28,25.47935,14
2017-12-29,26.44935,19
2017-12-30,24.65598,15
2017-12-31,23.0036,24
2018-01-01,25.97563,27
2018-01-02,19.28152,21
2018-01-03,16.4392,24
2018-01-04,15.60455,15
2018-01-05,14.899610000000001,17
2018-01-06,17.97879,17
2018-01-07,17.51071,26
2018-01-08,17.25693,18
2018-01-09,12.60997,11
2018-01-10,12.75095,16
2018-01-11,11.11549,16
2018-01-12,13.794270000000001,17
2018-01-13,12.64944,33
2018-01-14,12.463339999999999,30
2018-01-15,11.08729,16
2018-01-16,9.67177,19
2018-01-17,12.73967,16
2018-01-18,12.84119,14
2018-01-19,12.20392,9
2018-01-20,13.072410000000001,14
2018-01-21,12.02909,14
