period,ratio,1
2017-06-06,100.0,2204
2017-06-07,26.337979999999998,1396
2017-06-08,16.54992,997
2017-06-09,16.16827,936
2017-06-10,19.4487,701
2017-06-11,16.894379999999998,954
2017-06-12,8.287339999999999,622
2017-06-13,5.76659,338
2017-06-14,6.08052,434
2017-06-15,5.0329,341
2017-06-16,5.3929599999999995,255
2017-06-17,8.07492,391
2017-06-18,7.131310000000001,252
2017-06-19,3.79616,366
2017-06-20,2.87063,160
2017-06-21,2.36338,148
2017-06-22,2.1007700000000002,107
2017-06-23,2.60553,135
2017-06-24,4.814830000000001,150
2017-06-25,4.3455699999999995,189
2017-06-26,2.00638,103
2017-06-27,1.64903,81
2017-06-28,1.30367,96
2017-06-29,1.07701,75
2017-06-30,1.0809600000000001,52
2017-07-01,1.4391,85
2017-07-02,1.60743,100
2017-07-03,1.0174299999999998,45
2017-07-04,0.9141,43
2017-07-05,0.81666,42
2017-07-06,0.7275699999999999,36
