period,ratio,1
2017-06-29,5.19159,5.0
2017-06-30,3.33745,2.0
2017-07-01,4.07911,7.0
2017-07-02,3.9555,13.0
2017-07-03,2.47218,5.0
2017-07-04,2.7194,4.0
2017-07-05,2.59579,4.0
2017-07-06,2.84301,3.0
2017-07-07,9.64153,1.0
2017-07-08,42.39802,19.0
2017-07-09,52.53399,13.0
2017-07-10,60.444990000000004,3.0
2017-07-11,71.19901,6.0
2017-07-12,86.40296,3.0
2017-07-13,63.90605,1.0
2017-07-14,82.81829,4.0
2017-07-15,95.17923,6.0
2017-07-16,100.0,3.0
2017-07-17,21.26081,3.0
2017-07-18,6.92212,1.0
2017-07-19,7.9110000000000005,1.0
2017-07-20,9.023480000000001,2.0
2017-07-21,7.787389999999999,1.0
2017-07-22,9.147089999999999,
2017-07-23,11.24845,4.0
2017-07-24,6.79851,1.0
2017-07-25,6.79851,1.0
2017-07-26,6.18046,
2017-07-27,8.28182,2.0
2017-07-28,6.304069999999999,3.0
2017-07-29,5.5624199999999995,
