period,ratio,1
2016-12-21,38.45601,114
2016-12-22,36.12154,96
2016-12-23,52.1485,86
2016-12-24,100.0,430
2016-12-25,84.56397,584
2016-12-26,42.60954,261
2016-12-27,40.82825,250
2016-12-28,43.95755,263
2016-12-29,42.8446,294
2016-12-30,46.849920000000004,298
2016-12-31,43.71589,383
2017-01-01,44.43427,328
2017-01-02,39.90503,259
2017-01-03,36.28391,228
2017-01-04,29.061490000000003,178
2017-01-05,26.33809,152
2017-01-06,25.9133,143
2017-01-07,30.163120000000003,239
2017-01-08,26.6279,231
2017-01-09,19.58294,126
2017-01-10,16.88126,92
2017-01-11,14.459000000000001,102
2017-01-12,12.42849,83
2017-01-13,12.54177,81
2017-01-14,15.36333,108
2017-01-15,24.48788,104
2017-01-16,8.3939,70
2017-01-17,8.06067,47
2017-01-18,6.797619999999999,42
2017-01-19,5.4307300000000005,41
2017-01-20,5.02671,42
2017-01-21,5.5732800000000005,45
