period,ratio,1
2018-02-14,100.0,1160
2018-02-15,61.41956999999999,1095
2018-02-16,73.05724000000001,1197
2018-02-17,63.80939,1071
2018-02-18,40.79612,809
2018-02-19,20.861060000000002,391
2018-02-20,13.64223,230
2018-02-21,11.10343,176
2018-02-22,10.27055,137
2018-02-23,12.04042,140
2018-02-24,12.76044,170
2018-02-25,10.96746,169
2018-02-26,7.177980000000001,108
2018-02-27,6.04444,74
2018-02-28,4.36477,64
2018-03-01,3.5980800000000004,46
2018-03-02,2.2783,25
2018-03-03,2.47755,31
2018-03-04,2.0857900000000003,32
2018-03-05,1.39,28
2018-03-06,1.3067600000000001,21
2018-03-07,15.1258,88
2018-03-08,20.713420000000003,192
2018-03-09,14.50249,112
2018-03-10,30.217059999999996,141
2018-03-11,15.506570000000002,132
2018-03-12,8.07526,75
2018-03-13,6.197690000000001,52
2018-03-14,5.2804400000000005,47
