period,ratio,1
2017-07-26,100.0,10121
2017-07-27,43.13885,9698
2017-07-28,25.71646,5890
2017-07-29,21.78295,4187
2017-07-30,19.05516,4061
2017-07-31,14.038279999999999,2707
2017-08-01,10.65437,1947
2017-08-02,10.30241,1739
2017-08-03,8.53365,1384
2017-08-04,6.54864,947
2017-08-05,7.402089999999999,976
2017-08-06,7.07342,974
2017-08-07,5.3884,740
2017-08-08,4.7093,610
2017-08-09,3.5384599999999997,458
2017-08-10,4.7156400000000005,472
2017-08-11,2.8851299999999998,402
2017-08-12,3.2860300000000002,334
2017-08-13,5.26858,378
2017-08-14,3.16984,327
2017-08-15,2.98339,321
2017-08-16,2.23445,213
2017-08-17,1.5195,182
2017-08-18,1.4898,167
2017-08-19,1.53739,172
2017-08-20,5.43835,197
2017-08-21,1.4543700000000002,92
2017-08-22,0.9473600000000001,86
2017-08-23,0.9529200000000001,103
2017-08-24,1.7468,84
2017-08-25,0.63703,61
2017-08-26,0.64236,75
